cuisine,id,value,name,nevalue,nvalue
Mexican,O6-ZPDz_W_NwkCyf3UoPiw,5,Oasis Raspados,0.996262341,0.638497653
Mexican,ZhwoNt7dU6iA_wKmwe6qQA,8,Filiberto's Mexican Food,1.630959097,1.117370892
Mexican,5MlUPatQxg4GZhkPwGIvrQ,6,3 Margaritas,1.207827927,0.798122066
Mexican,adPVJMkRrS8_3VHQKw5-qw,29,La Frontera,6.073836389,4.469483568
Mexican,8_mbjbTK_Ci3DljpzdipuA,5,La Salsitas,0.996262341,0.638497653
Mexican,4Hi-45RQRl2FOkPhEgNTnA,12,Two Hippies Beach House,2.477221439,1.755868545
Mexican,oMycF1cQgR1UVkafXfof7A,54,Tortas El Guero,11.36297602,8.460093897
Mexican,WPSM_oTPceoSnwqQWfAsdg,21,Qdoba Mexican Grill,4.381311707,3.192488263
Mexican,CFdPTWukph1ownRkLiglJg,22,Jesters Mexican Grill,4.592877292,3.352112676
Mexican,cQZcWeIDKEF-7nWU3gJMUw,72,Cafe Rio Mexican Grill,15.17115656,11.33333333
Mexican,6nseTZb6WrGWcithRThfag,126,Padre's Modern Mexican Cuisine,26.59569817,19.95305164
Mexican,2MM1zXQotfBkW4YRMPY-ZA,12,Ketzal Mexican Grill,2.477221439,1.755868545
Mexican,syxUZu1GrJv0LYnV38hMug,6,Losbetos Mexican Food,1.207827927,0.798122066
Mexican,CHCm6hbR4KSstbifFdCOpw,11,Humberto's Mexican Food,2.265655853,1.596244131
Mexican,N-DFmcKLm5BxleZJGoJ-dg,7,Nogales Hot Dogs,1.419393512,0.957746479
Mexican,j0cSJ3AX6bKM9MmwQOSy1A,4,Taco Bell,0.784696756,0.478873239
Mexican,x8WoC_7WHzXNmt6J13Nbvw,2,Jordan's Mexican Food,0.361565585,0.159624413
Mexican,I4uDkxbTLt5l1JFkcG1e7g,17,Ta'Carbon,3.535049365,2.55399061
Mexican,WYk91WPklqRWuk9z9DsPDw,52,Vitamin T,10.93984485,8.14084507
Mexican,Ctac9HGdCAABBpAL0sycHQ,2,Chayo's Mexican Kitchen,0.361565585,0.159624413
Mexican,2DOJ2GyphXQf_f3OKJEPzw,36,El Bravo,7.554795487,5.58685446
Mexican,vYEUEID47mgenrTBsvL9Xw,9,El Patron,1.842524683,1.276995305
Mexican,W9oFbcGKloLUpuALxzcQdw,2,Taco Bell,0.361565585,0.159624413
Mexican,GoWTsb8sGyJ026a3cbw03Q,21,Vaqueros Carne Asada,4.381311707,3.192488263
Mexican,qlrZzAktK8wODSHxhLEK7w,145,Two Hippies Beach House Outrageous Tacos and Burritos,30.61544429,22.98591549
Mexican,aZe9f7korrhFTNMPxVbMXA,4,Vaquero's Carne Asada,0.784696756,0.478873239
Mexican,BM0-dgPJMBMmcmO9PVCJfQ,86,Los Compadres Mexican Food,18.13307475,13.56807512
Mexican,A6OstDz-flrI84-EW8aILg,11,Chuy's Mesquite Broiler,2.265655853,1.596244131
Mexican,jzPMl-NoB5F2fwoHX3hN8A,89,Macayo's Mexican Kitchen,18.76777151,14.04694836
Mexican,uaOePMfZb9v7fpzzxafnWg,3,Salsitas,0.573131171,0.319248826
Mexican,jtqPBGcsvmKI7VeHLG0KsQ,39,Barrio Cantina & Grill,8.189492243,6.0657277
Chinese,atbvu3MxnDgpQfZgvPZz2Q,4,Red Dragon Chinese and Mexican Food,0.938091068,0.478873239
Chinese,JmKgenzB37i3xcK0rJkDmQ,19,Great Wall Buffet,4.87854641,2.873239437
Chinese,Zx8_4zKdDBSO3qGrkukBIA,572,Chino Bandido,150.15,91.14553991
Chinese,ljv9jlYXFm_MzI9WmXc8EA,28,Asia Lee Chinese Restaurant,7.242819615,4.309859155
Chinese,TxDKDFQ3ovgzTaNcqKf2Uw,57,Li's Bowl,14.86103327,8.938967136
Chinese,0db71MbrvcJnyk71COCJBg,140,Great Wall Cuisine,36.66488616,22.18779343
Chinese,EWnSPExh_T5zTv6oMJOC5g,33,Mr Chao's Asian Bistro,8.556304729,5.107981221
Chinese,kCjR5nLyphuNKnDqRjurXQ,36,New China Super Buffet,9.344395797,5.58685446
Chinese,PsuvqWNmLBU8ABkch2d9vA,33,COFCO Chinese Culture Center,8.556304729,5.107981221
Chinese,qrapwnls-3IMg-iaXhkQKw,24,Canton Wong #8,6.192031524,3.671361502
Chinese,-3WVw1TNQbPBzaKCaQQ1AQ,198,China Chili,51.90131349,31.44600939
Chinese,pwsPmCKDMJQ9jTpdQFjFTA,9,Ninja Bowl,2.251576182,1.276995305
Chinese,Wns0UP_28xk6uZ-b6LrMnQ,8,New China Buffet,1.988879159,1.117370892
Chinese,bexPpkHMthuCaeC0g0Lrfg,6,Panda Express,1.463485114,0.798122066
Chinese,Pv1H9KIGZTDgSaCDuTUjdQ,20,North China Restaurant,5.141243433,3.03286385
Chinese,VTFx4ADDP6nPnlcMHB1-Ow,5,Panda Express,1.200788091,0.638497653
Chinese,FjSttKipz44vRwKpPwhh-Q,35,Hibachi Grill & Supreme Buffet,9.081698774,5.427230047
Chinese,BT2Vls7h6sWrCKa5gGXbKg,43,Long Wong's Restaurant,11.18327496,6.704225352
Chinese,4_xxWpQKhBWhAOvfVPmFXQ,36,Yan's Chinese Food #2,9.344395797,5.58685446
Chinese,Co-sJv4GNxILkF79ZMLq-Q,8,Panda Express,1.988879159,1.117370892
Chinese,KRqtYdnDpwqYfWkFhZYjow,26,Wang Express,6.717425569,3.990610329
Chinese,PkBqPU83bf1zArumGVHqcw,19,Bamboo China Restaurant,4.87854641,2.873239437
Chinese,Gly54cM3avJg9n2F0l8V-g,9,Panda Express,2.251576182,1.276995305
Chinese,FF5ztq7j7RWGIhpw1XB1zg,3,Garden Express,0.675394046,0.319248826
Chinese,2unQHR9uaRxk3dsW6f3MGA,38,Lao Ching Hing,9.869789842,5.906103286
Chinese,a4wVLeSHNSHyGGbanNuCUg,20,Chen Wok Express,5.141243433,3.03286385
Chinese,C0Oax-LBEFf0mmPSugymEQ,13,Lim's Chinese Restaurant,3.302364273,1.915492958
Chinese,F3SEkW6v2LJ5y6Ldo5pPaw,45,Super Dragon,11.708669,7.023474178
Chinese,8ZQc4awuK6_yvcERvczR5g,17,Hong Kong Express,4.353152364,2.55399061
Chinese,oMtqDDzpMcFrQwHfeYc1iA,23,Dragon Bowl,5.929334501,3.511737089
Chinese,WJ7rJxbkXqr62koXzR8tXg,4,China Buffet,0.938091068,0.478873239
Chinese,q87ZzD_fNl5wtFoj8rbWbA,9,Panda Express,2.251576182,1.276995305
Chinese,nW_1gn19lMnS9IF1KlZ-aA,3,Pick Up Stix,0.675394046,0.319248826
Chinese,dCjIsHdc-IoOmfMt7qqZJA,6,Chinese Gourmet Buffet,1.463485114,0.798122066
Chinese,AYAb0qJX5wuT2sRtz4CjpA,20,The Wok Express,5.141243433,3.03286385
Chinese,EqyNGesG22jNfNT5pmfYgw,34,Shangri-La Chinese,8.819001751,5.267605634
Chinese,uFwC7N9APy8oTjhda3p9lw,24,Asian Cafe,6.192031524,3.671361502
Chinese,LYCaveWFti6kUHpMzYKLjA,10,Big Heng,2.514273205,1.436619718
Chinese,RIPnl1BAUaY2rSW8cPuQWQ,4,Star Wok,0.938091068,0.478873239
Chinese,tvBC1FNxX_quNv-4IkGzQw,34,101 Asian Buffet,8.819001751,5.267605634
Chinese,4nWKKGZGFc4nWUbJTunMAw,10,Asian Seafood Buffet,2.514273205,1.436619718
Chinese,naUFPFYH2CqHtTrV3IAJrQ,18,Crown China Super Buffet,4.615849387,2.713615023
Chinese,r3HWH8XeoV9uohlcrwrMSw,73,Sun Asian Kitchen,19.06418564,11.49295775
Chinese,Xsl-i1otDd3GXJEkkKJCaw,46,Diamond's Chinese Restaurant,11.97136602,7.183098592
Chinese,2CcO6bTk9Fs3sAwodab3-w,10,Hong Kong Chinese Cuisine,2.514273205,1.436619718
Chinese,GNZuoHxehd_3Kej7eXj8iQ,23,Good China Restaurant,5.929334501,3.511737089
Chinese,9LWHrYjDQNjFSNH6VbSFrg,25,Ming's Pagoda,6.454728546,3.830985915
Chinese,3tk6Syyz5i967Ifuz_4o3w,21,Oriental Express,5.403940455,3.192488263
Chinese,ykfTh6HI219NoMsWBxulxw,64,Gourmet House of Hong Kong,16.69991243,10.05633803
Chinese,NQepW13jaKEaADHUDOtkMg,20,Beijing Garden Chinese,5.141243433,3.03286385
Chinese,Y-pihdjUgiOrwYHgWd29tg,4,Panda Express,0.938091068,0.478873239
Chinese,ai4e0PDmLLrlieV1oeo3XA,6,Shanghai Express,1.463485114,0.798122066
Chinese,6FGwEHnoD-mM-PiXrhxOlw,37,Great Wok,9.60709282,5.746478873
Chinese,En4UyDiGgmQuWq__50RAgA,13,Great China Super Buffet,3.302364273,1.915492958
Chinese,Vb1tNz0Tlm1q41A4gjY-cg,8,Great Wall Buffet Two Corporation,1.988879159,1.117370892
Chinese,sMD2HPNh7m0hgCxHDzGTzQ,11,Golden Coin,2.776970228,1.596244131
Chinese,TqVjy0dxvNh51BF9KePCoQ,24,Chen & Wok,6.192031524,3.671361502
Chinese,7pxa5tueoEcmt6hztqsz2A,67,Pei Wei Asian Diner,17.4880035,10.53521127
Chinese,dxAlupwjiQH91m4cE9a17g,49,Wahsun Chinese Restaurant,12.75945709,7.661971831
Chinese,XHzZgNmJFVHeT3unDg2Qig,111,The Clever Koi,29.0466725,17.55868545
Chinese,R7YlKfLpoFDAJQB9hBcQJA,21,China Restaurant,5.403940455,3.192488263
Chinese,0LBv0QQK9L6ArPkO4eXjJA,13,Hong Kong Kitchen 3,3.302364273,1.915492958
Chinese,nLpV9fo8xml-QHOKyOje2A,9,Panda Express,2.251576182,1.276995305
Chinese,-7XuLxfYwZ9x72mEKXdv0A,9,Lin's Golden Chinese Restaurant,2.251576182,1.276995305
Chinese,Xr0SQ1i6vHgT0RBZfyzJ8Q,35,Lucky Kitchen,9.081698774,5.427230047
Chinese,PxqufEwqzIHAbQGRdZ3bUw,10,Pei Wei Asian Diner,2.514273205,1.436619718
Chinese,aqD66Sve2mE4cq021LWQmA,5,Segal's Oasis Grill,1.200788091,0.638497653
Chinese,FJgO8d_Lx0P1A0KOiRfuFg,3,China Buffet 2000,0.675394046,0.319248826
Chinese,#NAME?,82,Hong Kong Gourmet Buffet,21.42845884,12.92957746
Chinese,lAGDe38li38fyf971CslFg,72,Dragon Palace,18.80148862,11.33333333
Chinese,3D8thbL2D2c3qTMeYROAOQ,28,Hsin Cafe,7.242819615,4.309859155
Chinese,3DMvGD8ZmlMQmhwV66hdSA,34,China Village,8.819001751,5.267605634
Chinese,lbECi2rbJPZWzHdmrC9xAA,13,Abacus Inn Chinese Restaurant,3.302364273,1.915492958
Chinese,cuxqnMMmbBV0iE2KJJy60Q,5,A A Wok,1.200788091,0.638497653
Chinese,QAUDLYNxhHGdUn5YP7au_w,10,China Star Super Buffet,2.514273205,1.436619718
Chinese,VDUwU8bHmeGgtJpe-rz3bQ,11,Yunan Wok,2.776970228,1.596244131
Chinese,Hlu6geDGG44x_Vk9sP_-Vg,10,Panda Express,2.514273205,1.436619718
Chinese,SPqPt-K6qzTutj_vWOgKGA,7,Marcia's Long Wongs,1.726182137,0.957746479
Chinese,51iJ7zyvay9N_COWV0is_g,20,Mister Wong,5.141243433,3.03286385
Chinese,yCQ2KC8OETCyQDCRw7mXrg,12,Golden China,3.03966725,1.755868545
Chinese,VWJqohlU4cXYIpNwYQY-wg,7,Flo's Shanghai Cafe,1.726182137,0.957746479
Chinese,0QTn4pMzKv1mnQifcP9YoQ,77,Autumn Court Chinese Restaurant,20.11497373,12.1314554
Chinese,z5r8zD7vGPCMpKljERvKqg,4,Royal Buffet,0.938091068,0.478873239
Chinese,4T-oySmxM_-ojR_nTqF7pA,6,Golden Bowl Chinese Food,1.463485114,0.798122066
Chinese,9tefv6uPxoHhp_OlQQJVXA,10,Canton Wong,2.514273205,1.436619718
Chinese,I3KRHQvoLB6O_MZ2-UpynQ,17,Pink Lotus Express,4.353152364,2.55399061
Chinese,JPRyCrWPIo_ujOszH1NRzg,77,Noodle & Rice,20.11497373,12.1314554
Chinese,LtdVdYhs7MAwwTBuHhdsFQ,3,Panda Express,0.675394046,0.319248826
Chinese,kktQXaj7zI_PGkH6SR2YPg,6,New Sun Star Super Buffet,1.463485114,0.798122066
Chinese,KHU2QER24Dbucct1dfEWGQ,14,Panda Express,3.565061296,2.075117371
Chinese,1vYaGPKQzMebBJXFCGTH2g,53,The Prime Chinese Restaurant,13.81024518,8.300469484
Chinese,RcufSDfRpeaxLm875axrDQ,3,Golden Nugget Chinese Buffet,0.675394046,0.319248826
Chinese,4l3eeM1sOACwdJAz4UyIPQ,3,China Inn,0.675394046,0.319248826
Chinese,yOYFhiTjT-SM4spKtDk92w,33,China Chan Restaurant,8.556304729,5.107981221
Chinese,zn_gLMU-Lr3wleSPd-nmbg,2,Chop Chop Chinese Kitchen,0.412697023,0.159624413
Chinese,BicQSnGZnY_yuGEDkhVfnA,31,Little Shanghai,8.030910683,4.788732394
Chinese,UxMnY3Dxafucv5cXHyfBSA,24,Hong Kong Restaurant,6.192031524,3.671361502
Chinese,IwhkOh4fPsiU7TThIsz6Og,30,Bamboo Grille,7.76821366,4.629107981
Chinese,XUYbXm4ZmF_IlZ440HZjpw,46,King Wong Chinese Food,11.97136602,7.183098592
Chinese,0LLaVEXjtW0aW0FzU9uRoA,11,Yin's Chinese Resturant,2.776970228,1.596244131
Chinese,TYxwexE7GDYDpIcdltwj6w,5,Panda Express,1.200788091,0.638497653
Chinese,7KB3eQJASverUUah-I_0ZA,12,Pei Wok,3.03966725,1.755868545
Chinese,wEsor9I2DcyYoR3brlqIMw,6,Panda Express,1.463485114,0.798122066
Chinese,VQtMFcgkRz7MCIo9sPDaeg,25,Golden Wok Chinese Restaurant,6.454728546,3.830985915
Chinese,3e00b3ic-7J7TcSklYVauw,4,Pick Up Stix,0.938091068,0.478873239
Chinese,VQmgq4Dwwej5AwnHBmDIAg,17,International House of Food,4.353152364,2.55399061
Chinese,yQONzVpX-DEpGSuKMIov6A,113,Szechwan Palace,29.57206655,17.87793427
Chinese,ysPpFXooSEtwHkIdcOd4Kg,8,Peter Wong Chinese Restaurant,1.988879159,1.117370892
Chinese,XbVqzUHS3c9FhG4lI13c3Q,99,Maxim Restaurant,25.89430823,15.64319249
Chinese,FmvqqBAU_IuMk5iGp4Y0JQ,13,Pick Up Stix,3.302364273,1.915492958
Chinese,sCv1wUWJhFmQEMw3A4lwXQ,41,Wong's Restaurant,10.65788091,6.384976526
Chinese,Jw1ucgEz9SlUKK7_7sqOdw,17,Tam's,4.353152364,2.55399061
Chinese,zTfBa__ldlTdbVgSl5h31Q,55,Bamboo House,14.33563923,8.61971831
Chinese,t30Ua_mSiClnpBqud84ygw,3,Imperial Garden Chinese Buffett,0.675394046,0.319248826
Chinese,gq_lS6RXen3z_SesgIrgXA,9,South China BBQ Hong Kong Style,2.251576182,1.276995305
Chinese,9Vu9KhK2-kBSM-FXvxXGNg,50,Pei Wei Asian Diner,13.02215412,7.821596244
Chinese,O7QQ_ThdvSWx0lR3CTRLOA,1,Wongs To Go,0.15,0
Chinese,EFxaUHb6UwOpsvIIdZk-Ng,19,China Harvest Buffet,4.87854641,2.873239437
Chinese,z-5F-tlpAUci4obI3Gl2ow,24,Jumbo Buffet,6.192031524,3.671361502
Chinese,LbLVO7yqAJGEQ1nK6rEvHA,70,Siu Wok,18.27609457,11.01408451
Chinese,Fb4iTDjDDgtz3ht-SfZ9mw,15,Dragon Island Chinese Restaurant,3.827758319,2.234741784
Chinese,NT0HMA345rSfJt9lqInMtg,2,Canton Wong #2,0.412697023,0.159624413
Chinese,PQ-6WWl4A0VkZzhRCEacVA,8,South China Buffet,1.988879159,1.117370892
Chinese,0nyaKW_6QHSJ74OVnDmyhA,3,China Super Buffet,0.675394046,0.319248826
Chinese,5npcHq7cvdJlgQen_1n80Q,36,Ling and Louie's Kitchen,9.344395797,5.58685446
Chinese,3fNGtIfuHwt0-DD9SSjO6Q,13,China Garden Restaurant,3.302364273,1.915492958
Chinese,mzbQCUmd135tsNW6hY3G6A,55,Chen & Wok,14.33563923,8.61971831
Chinese,a8yzGF79KcfyRye2R6wt3Q,43,Golden Phoenix Chinese Restaurant,11.18327496,6.704225352
Chinese,jbKVbSz51F8IcewsiRQu4A,112,Golden Buddha,29.30936953,17.71830986
Chinese,507GX11jtCsVYlzaur05_w,36,Panda Garden,9.344395797,5.58685446
Chinese,2POJy5LcLySLgkAxb4K54w,3,Hong Kong Express Chinese Food,0.675394046,0.319248826
Chinese,A5MadrE5Dd_usQUEKmW5pg,27,Hao Bao,6.980122592,4.150234742
Chinese,LqfCXOcyNPzDtBgy5M9VFA,38,Abacus Inn,9.869789842,5.906103286
Chinese,NaXqRvoW2Zg2wSghf9JqaA,14,Kwan & Wok Chinese Restaurant,3.565061296,2.075117371
Chinese,d1dwAa-FxyowEHMGSu_lNA,3,South China Express,0.675394046,0.319248826
Chinese,#NAME?,25,Little Peking,6.454728546,3.830985915
Chinese,ChmqODwuYP1ewjmWXtxtsg,99,Nee House Chinese Restaurant,25.89430823,15.64319249
Chinese,UK2LezJRdrNkmF_TH__rCg,29,Tasty House Chinese Restaurant,7.505516637,4.469483568
Chinese,DuaoskPAVBV55px_cwxIVw,22,E-Z Buffet,5.666637478,3.352112676
Chinese,LeTMz4hrsdHhiS-vNBj82A,12,Little Dragon Chinese Restaurant,3.03966725,1.755868545
Chinese,enbTOcl7WNgsjsAtmhvDRA,61,Mu Shu Asian Grill,15.91182137,9.577464789
Chinese,djaLlLr3jlPApAqL4exhxQ,4,Beijing Beijing,0.938091068,0.478873239
Chinese,t6lvhOMRI0_AJrEqA7cd3g,12,Dragon Chinese Restaurant,3.03966725,1.755868545
Chinese,XK5hwOMD3M-cjGVBsEmrIw,78,Pan Asia Sushi Chinese Fusion,20.37767075,12.29107981
Chinese,Bc5bgPG1MlTc75G0A-_7fg,7,Taiwan Express,1.726182137,0.957746479
Chinese,LGLOtR2e-v74MpB51k8hxQ,16,Lim's Chinese Buffet,4.090455342,2.394366197
Chinese,Y04chCG7J-yJ6ucEZ26IGA,11,Great Dragon Restaurant,2.776970228,1.596244131
Chinese,Ndk3mmxFthvuGO7LFKeUmQ,41,Pacific Gardens,10.65788091,6.384976526
Chinese,wccFOUVaqeNBRaY27wOCyg,32,Dao Kitchen Asian Bistro,8.293607706,4.948356808
Chinese,Dz7swOgFook-L89Y_M-aQA,50,Pei Wei Asian Market,13.02215412,7.821596244
Chinese,wLZ--5d4lXImxrG7VhdTyA,6,Panda Express,1.463485114,0.798122066
Chinese,a5ovPlhQkcA27FFu664xKA,7,Happy Food,1.726182137,0.957746479
Chinese,hic_sUwlw1NyAM6eG7x5RA,5,Liyuen,1.200788091,0.638497653
Chinese,6VaAYF0Pu1O3d-yrQSwk5w,23,Pong Pong,5.929334501,3.511737089
Chinese,gFGldPLVQdqbHQodU5TeUw,41,Pei Wei Asian Diner,10.65788091,6.384976526
Chinese,GrUh2Jo6sL3wllrtZY4zmg,7,Eastern Buffet,1.726182137,0.957746479
Chinese,nE-qMmKkYEuT0onFTLDFtg,11,May Garden Restaurant,2.776970228,1.596244131
Chinese,mXIgCWuu6Thb2mXluEYYig,7,Golden Moon Palace Restaurant,1.726182137,0.957746479
Chinese,VsO_rhXi5lgbaGxNwoEZsQ,78,Fate 905,20.37767075,12.29107981
Chinese,Cdnp0HbJ4wVlzffuueG45w,9,Happy Food,2.251576182,1.276995305
Chinese,4DDbIvNtzfhLRwz-EOLFDA,7,Panda Express,1.726182137,0.957746479
Chinese,YuEdJcnZQv8XXAoP6GgClg,10,Canton Dragon,2.514273205,1.436619718
Chinese,CKhtiDFAfr31jQIJrpehuw,176,Snoh Ice Shavery,46.12197898,27.9342723
Chinese,OTq55xUFMOz13DAi9D0_rw,100,Iron Chef,26.15700525,15.8028169
Chinese,z0xEfgr1-lDqVatrX-rf-A,10,Rice To You,2.514273205,1.436619718
Chinese,dvjYiddhJ2HrosdSBAqngg,23,Go Go China,5.929334501,3.511737089
Chinese,B5hhRbxDIADG-bFaQIEWag,41,New Asian Kitchen,10.65788091,6.384976526
Chinese,GHY7UYRnMhZnQ1FSIH20wg,36,Red Wok Buffet,9.344395797,5.58685446
Chinese,KkdkWeTMN8q-xpWD0ckx1Q,53,Shanghai Buffet,13.81024518,8.300469484
Chinese,R9U8bZ84V-xPx3udCcU5jQ,10,Best Wok Buffet,2.514273205,1.436619718
Chinese,aozcOaCMwOHG8s-lbZ6_gA,77,Flamingo Palace,20.11497373,12.1314554
Chinese,cpfqZ_968LCuIyHJ3X46NQ,10,China City Super Buffet,2.514273205,1.436619718
Chinese,eXALA0wNH2LdwpUlGvWsKw,5,China Olive,1.200788091,0.638497653
Chinese,KqYY2rwD8ymjU9mVJwiuRQ,4,Panda Gourmet,0.938091068,0.478873239
Chinese,3wkQh4bxR0Ao6rK21UIBXA,8,Jade Fine Chinese Dining,1.988879159,1.117370892
Chinese,SYSBZeffWbScfQsI_e4b0w,7,New King Wah Chinese Buffet,1.726182137,0.957746479
Chinese,lut0g04VsYRyblR1Ad-8HA,66,P F Chang's China Bistro,17.22530648,10.37558685
Chinese,hhaUz_YCmU7OfSR10uJGrQ,3,Panda Express,0.675394046,0.319248826
Chinese,_PSo13KRX_X7FQR5mtUCug,22,Hibachi Grill & Supreme Buffet,5.666637478,3.352112676
Chinese,ayTBDjx-S7TH4maWKBiAFw,28,Wong's Chinese Dining,7.242819615,4.309859155
Chinese,m2M7X5ItFvhOC7a6B7JcDg,51,George and Sons,13.28485114,7.981220657
Chinese,pa_Ft6pLLWo-w_iopBsu0g,6,Golden Panda,1.463485114,0.798122066
Chinese,#NAME?,53,Sing High Chop Suey House,13.81024518,8.300469484
Chinese,m9Wqqma30o-hH2fAX7dnug,91,Desert Jade,23.79273205,14.36619718
American (new),rZbHg4ACfN3iShdsT47WKQ,633,Bobby Q,103.6434498,100.8826291
American (new),ALqygKZXxuVWGM23pFAiPQ,3,Dairy Queen,0.477510917,0.319248826
American (new),rQ4z0EStSZE4acgkne6Hmg,282,Tuck Shop,46.16528384,44.85446009
American (new),VXivZOUYeKBFFab9JVHOSA,35,The Market By Jennifer's,5.71768559,5.427230047
American (new),aRkYtXfmEKYG-eTDf_qUsw,631,Lux,103.3159389,100.5633803
American (new),jn3OgTqiQIFymRA9U0PTfQ,6,Arizona Baseball Club Restaurant,0.968777293,0.798122066
American (new),CMaJOgyFrX6gVsJGm1bttw,48,Cafe Zupas,7.84650655,7.502347418
American (new),7tTK3VPlFtBGBHm8-LZIUg,125,Timo Wine Bar,20.45567686,19.79342723
American (new),ZHPRAv3k2q662Q8Qj6zByg,8,Chick-Fil-A,1.29628821,1.117370892
American (new),pDXv67UQjBKScEgGhc5yLg,65,Catch 22 Sports Grill,10.63034934,10.21596244
American (new),xHI3saK0sAJEHeMK4IGVvg,204,Short Leash Dogs Food Truck,33.39235808,32.40375587
American (new),3m7khDnqH9QOg8gu3Ymumw,5,Oscar Taylor's,0.805021834,0.638497653
American (new),fI47JKlBBwtqOgiZZb4hdQ,22,Peaks & Valleys Restaurant,3.588864629,3.352112676
American (new),dnBtxFbV4qHXqntYGDUDxQ,8,12 East Cafe,1.29628821,1.117370892
American (new),coXomDOValXzks6BwMHG1A,37,The Living Room Wine Cafe & Lounge,6.045196507,5.746478873
American (new),WS1z1OAR0tRl4FsjdTGUFQ,294,The Vig Uptown,48.13034934,46.76995305
American (new),EWMwV5V9BxNs_U6nNVMeqw,917,FEZ,150.15,146.2159624
American (new),8cL7aJVKTYmLguzXEAS3Lw,165,Yard House,27.0058952,26.17840376
American (new),Xq9tkiHhyN_aBFswFeGLvA,467,The Arrogant Butcher,76.46004367,74.38497653
American (new),7aS0iFpab3XHFQrRGMOKXw,62,Pita Jungle,10.13908297,9.737089202
American (new),K869zHqORZUhpbDOxsspuw,4,Wildberri,0.641266376,0.478873239
American (new),AaKlegu7gmOCD4rEESF76Q,287,Maizie's Cafe & Bistro,46.98406114,45.65258216
American (new),s9sTtT5tlqAMgR4gYvLogA,6,Chili's Grill & Bar,0.968777293,0.798122066
American (new),Oq3JpmsRsNVKbwKScAP-nw,19,Blue Sage,3.097598253,2.873239437
American (new),TgIJfXqEKE-JsD0QUoaC5Q,68,Spoke & Wheel,11.12161572,10.69483568
American (new),7_7fxuG9ESAFmx-AiMsJHg,84,Bar Smith,13.74170306,13.24882629
American (new),YJoph5UiUZ3BEb49vyFAuQ,136,Garage Wine and Tap,22.2569869,21.54929577
American (new),cuMMU10KaD0cZ2WdK5XC1A,20,Old Country Buffet,3.261353712,3.03286385
American (new),dVRRT0zVk8eFNx0Wv6gMmg,5,Chili's Grill & Bar,0.805021834,0.638497653
American (new),83da7v9gQsWJegTW52qnuw,39,Gypsy Bar,6.372707424,6.0657277
American (new),9-cRrGH5WmZKQ_O6LtfSbw,33,The Lounge,5.390174672,5.107981221
American (new),e2oXHln1dux2ACR0QQGoeQ,86,Ingo's Tasty Food,14.06921397,13.56807512
American (new),imvNxppzxkLUPH64pQsDQg,39,Wright's,6.372707424,6.0657277
American (new),AVQMHeyByhkkYEeDbH9HbQ,26,Country Boys Restaurant,4.243886463,3.990610329
American (new),TnkxapUN4nWMz_z5h3qMYg,176,Pita Jungle,28.80720524,27.9342723
American (new),aUHHfCiFtGhN5R6KXCsBKw,9,Fenix Eatery & Bar,1.460043668,1.276995305
American (new),SVSNsGZat2WjTBNCmJlsHA,3,Ed's,0.477510917,0.319248826
American (new),mqLIvIVWmV00VWo3L5pj3Q,65,Cowboy Ciao,10.63034934,10.21596244
American (new),TSg3URWOZ_I8vZGajxQ_6g,112,The Gladly,18.3268559,17.71830986
American (new),FFdlPSZCGgTdg1CAfrlvlw,24,Native New Yorker,3.916375546,3.671361502
American (new),5ALqZbLAonfCRZMY-X_MyQ,7,Mayo Clinic Hospital Cafeteria,1.132532751,0.957746479
American (new),X_F-3w3Z1omxWpItnWDH9g,3,Let's DO Lunch,0.477510917,0.319248826
American (new),1kMR_HUA8i-wYOJFZfLhBA,6,32nd Cafe,0.968777293,0.798122066
American (new),hlekz2L2HV8cVSEkgMvuEA,75,The House at Secret Garden,12.26790393,11.81220657
American (new),KgbCo7ZDFc5bY7w09PReGQ,31,Cafe At Desert Ridge,5.062663755,4.788732394
American (new),pVnUE5EeIaIbjXzaH7sLyw,72,The Attic,11.77663755,11.33333333
American (new),DcrM4hwDcU2G6vuh2cnaYQ,272,noca,44.52772926,43.25821596
American (new),wNsmt1hF1uv3YvbwXZMAoQ,404,O.H.S.O. Eatery + nanoBrewery,66.14344978,64.3286385
American (new),tvyOw9dBJ-ds5fEXMTjzfQ,23,Clarendon Kitchen + Bar C4,3.752620087,3.511737089
American (new),j8nyAaN_w5t6wYv-ni23sg,69,Coach & Willies,11.28537118,10.85446009
American (new),zG_wv69bsllw_PWhOmoAKQ,138,Tarbell's,22.58449782,21.8685446
American (new),KSHdIbYNS2bNzq1BR5HwEA,2,Denny's Restaurant,0.313755459,0.159624413
American (new),kvxrjOmicwb2njvXOJsZRw,18,Ammaccapane's Restaurant & Sports Bar,2.933842795,2.713615023
American (new),qjmCVYkwP-HDa35jwYucbQ,527,True Food Kitchen,86.28537118,83.96244131
American (new),MkQz_wPoaELPVy6Hwwf7Ug,29,Cafe Zupas,4.735152838,4.469483568
American (new),tbt8TduAgw21YAr8uw_AYQ,27,Twenty Highland Tavern,4.407641921,4.150234742
American (new),EmzaQR5hQlF0WIl24NxAZA,18,Sky Lounge,2.933842795,2.713615023
American (new),fq3TCuBBaKtRnibcSoRHpQ,27,T.G.I. Friday's,4.407641921,4.150234742
American (new),4SEaQmnUIpqZXPyCmHZc1A,104,Nook,17.01681223,16.44131455
